taxi_id_1,taxi_id_2,trip_id_1,trip_id_2,distance_m,time_diff_s
20000076,20000233,1379127006620000076,1379126989620000233,4.82,2
20000140,20000684,1379125976620000140,1379125988620000684,4.94,3
20000388,20000477,1379127383620000388,1379127328620000477,4.26,5
20000423,20000625,1379126762620000423,1379126780620000625,3.02,3
20000031,20000161,1379129248620000031,1379129116620000161,3.01,3
20000042,20000309,1379131026620000042,1379130965620000309,1.51,1
20000391,20000624,1379132248620000391,1379132252620000624,2.51,4
20000372,20000529,1379134672620000372,1379134038620000529,2.47,4
20000065,20000432,1379142694620000065,1379142691620000432,1.81,3
20000372,20000597,1379148904620000372,1379148824620000597,4.52,5
20000076,20000346,1379149413620000076,1379149289620000346,3.62,4
20000328,20000688,1379156558620000328,1379156591620000688,3.02,3
20000398,20000516,1379160323620000398,1379160368620000516,4.07,0
20000037,20000331,1379164291620000037,1379164274620000331,3.01,2
20000174,20000258,1379165467620000174,1379166262620000258,0.75,0
20000676,20000686,1379166302620000676,1379166314620000686,4.25,3
20000038,20000046,1379168936620000038,1379169193620000046,3.62,2
20000060,20000151,1379168726620000060,1379167687620000151,4.6,4
20000560,20000617,1379171169620000560,1379171216620000617,1.81,2
20000041,20000386,1379170967620000041,1379170962620000386,2.47,5
20000142,20000492,1379171545620000142,1379171263620000492,4.82,3
20000129,20000450,1379173333620000129,1379173247620000450,4.07,4
20000334,20000589,1379175801620000334,1379175784620000589,2.47,2
20000326,20000496,1379180664620000326,1379180509620000496,1.51,5
20000424,20000617,1379180131620000424,1379180151620000617,4.82,5
20000067,20000615,1379179630620000067,1379179806620000615,3.77,4
20000080,20000539,1379179953620000080,1379179951620000539,0.75,2
20000517,20000671,1379179299620000517,1379179330620000671,3.36,1
20000142,20000268,1379181013620000142,1379181017620000268,4.07,4
20000623,20000674,1379181428620000623,1379181447620000674,3.9,4
20000020,20000514,1379183101620000020,1379183128620000514,3.18,3
20000617,20000697,1379187118620000617,1379187147620000697,3.1,1
20000085,20000160,1379188654620000085,1379188688620000160,4.27,4
20000007,20000235,1379189788620000007,1379189470620000235,4.63,3
20000235,20000653,1379190736620000235,1379190776620000653,2.14,5
20000077,20000496,1379191832620000077,1379191806620000496,3.02,4
20000245,20000481,1379190539620000245,1379190537620000481,3.36,2
20000157,20000651,1379193072620000157,1379192866620000651,4.0,4
20000066,20000672,1379195355620000066,1379195459620000672,3.36,1
20000410,20000423,1379192504620000410,1379192463620000423,1.51,4
20000372,20000424,1379194506620000372,1379194486620000424,1.51,5
20000285,20000571,1379199129620000285,1379199177620000571,4.27,3
20000005,20000381,1379198470620000005,1379198175620000381,1.81,5
20000268,20000285,1379196117620000268,1379196026620000285,4.28,1
20000338,20000508,1379196236620000338,1379196156620000508,3.18,5
20000338,20000598,1379196236620000338,1379196189620000598,4.94,2
20000508,20000598,1379196156620000508,1379196189620000598,3.36,3
20000060,20000067,1379202560620000060,1379202570620000067,3.0,5
20000419,20000516,1379201788620000419,1379201784620000516,4.28,4
20000252,20000640,1379202271620000252,1379202290620000640,2.26,4
20000129,20000310,1379200759620000129,1379200759620000310,0.75,0
20000008,20000255,1379206394620000008,1379206449620000255,4.63,5
20000066,20000255,1379206444620000066,1379206449620000255,4.07,5
20000015,20000341,1379203485620000015,1379203726620000341,3.77,1
20000273,20000305,1379204741620000273,1379204871620000305,4.28,5
20000540,20000625,1379206576620000540,1379206511620000625,4.63,5
20000112,20000195,1379208228620000112,1379208210620000195,4.27,3
20000481,20000662,1379206887620000481,1379206907620000662,4.28,5
20000051,20000360,1379210345620000051,1379210335620000360,4.63,5
20000403,20000548,1379207475620000403,1379207547620000548,4.28,3
20000217,20000255,1379209920620000217,1379209937620000255,4.94,2
20000561,20000578,1379211702620000561,1379211553620000578,3.1,1
20000036,20000658,1379211286620000036,1379211275620000658,0.0,4
20000154,20000571,1379215087620000154,1379214921620000571,3.18,1
20000252,20000549,1379216467620000252,1379216480620000549,2.51,2
20000245,20000678,1379215472620000245,1379215456620000678,2.26,1
20000042,20000178,1379218919620000042,1379218920620000178,3.1,1
20000406,20000492,1379217953620000406,1379218040620000492,3.62,3
20000239,20000338,1379220966620000239,1379220962620000338,3.18,4
20000286,20000497,1379217712620000286,1379217487620000497,4.82,0
20000129,20000472,1379223301620000129,1379223364620000472,3.1,3
20000320,20000446,1379226220620000320,1379226264620000446,1.25,1
20000331,20000524,1379234138620000331,1379234113620000524,1.0,5
20000026,20000517,1379241879620000026,1379241969620000517,4.25,0
20000633,20000672,1379245510620000633,1379245436620000672,4.94,1
20000239,20000305,1379249375620000239,1379249373620000305,3.1,2
20000356,20000625,1379247958620000356,1379247962620000625,2.47,4
20000305,20000486,1379253366620000305,1379253376620000486,3.62,5
20000215,20000229,1379258756620000215,1379258775620000229,4.63,4
20000100,20000419,1379266238620000100,1379266250620000419,2.0,3
20000207,20000429,1379265024620000207,1379265072620000429,4.28,3
20000429,20000453,1379265072620000429,1379265015620000453,3.76,3
20000250,20000482,1379269085620000250,1379269086620000482,3.9,1
20000431,20000483,1379271194620000431,1379271191620000483,3.36,3
20000589,20000632,1379268948620000589,1379268937620000632,4.27,4
20000022,20000100,1379277720620000022,1379277738620000100,2.14,3
20000179,20000360,1379281657620000179,1379281667620000360,3.9,5
20000360,20000520,1379281667620000360,1379281677620000520,3.36,5
20000067,20000503,1379288163620000067,1379288164620000503,1.51,1
20000180,20000188,1379314108620000180,1379314136620000188,4.63,2
20000068,20000129,1379318514620000068,1379318525620000129,3.9,4
20000607,20000663,1379327617620000607,1379327256620000663,2.47,1
20000041,20000273,1379332180620000041,1379332176620000273,3.77,4
20000140,20000327,1379331876620000140,1379331881620000327,4.07,5
20000249,20000364,1379339234620000249,1379339178620000364,2.51,4
20000387,20000391,1379341493620000387,1379341497620000391,3.9,4
20000048,20000624,1379344867620000048,1379344898620000624,1.51,1
20000166,20000543,1379351844620000166,1379351858620000543,4.52,1
20000199,20000281,1379353643620000199,1379353653620000281,2.26,5
20000148,20000524,1379356188620000148,1379356147620000524,3.36,4
20000054,20000450,1379355748620000054,1379355773620000450,3.77,5
20000518,20000542,1379356342620000518,1379356356620000542,0.75,1
20000081,20000521,1379357045620000081,1379357055620000521,3.0,5
20000328,20000521,1379357057620000328,1379357055620000521,3.76,2
20000154,20000543,1379356263620000154,1379356262620000543,1.81,1
20000039,20000424,1379361101620000039,1379361297620000424,3.18,1
20000192,20000623,1379361191620000192,1379361194620000623,4.28,3
20000207,20000524,1379360403620000207,1379360417620000524,4.28,1
20000424,20000488,1379362926620000424,1379362937620000488,3.1,4
20000497,20000570,1379366803620000497,1379366808620000570,2.14,5
20000675,20000684,1379366883620000675,1379366897620000684,4.52,1
20000045,20000333,1379371080620000045,1379371081620000333,2.51,1
20000045,20000540,1379371080620000045,1379371082620000540,0.0,2
20000473,20000900,1379370375620000473,1379370385620000900,4.25,5
20000060,20000653,1379369531620000060,1379369503620000653,2.51,2
20000310,20000671,1379369294620000310,1379369310620000671,4.25,1
20000297,20000520,1379370178620000297,1379370183620000520,2.0,5
20000054,20000653,1379372639620000054,1379372554620000653,4.07,5
20000268,20000431,1379372509620000268,1379372499620000431,3.02,5
20000268,20000492,1379372509620000268,1379372505620000492,4.25,4
20000380,20000483,1379375523620000380,1379375536620000483,4.25,2
20000481,20000672,1379380685620000481,1379380675620000672,3.76,5
20000206,20000616,1379399329620000206,1379399373620000616,3.1,1
20000243,20000517,1379398430620000243,1379398397620000517,4.25,3
20000179,20000199,1379404162620000179,1379404149620000199,2.51,2
20000050,20000663,1379405471620000050,1379405460620000663,3.18,4
20000184,20000189,1379411661620000184,1379411531620000189,3.1,5
20000190,20000611,1379413857620000190,1379413841620000611,3.36,1
20000476,20000596,1379417394620000476,1379417419620000596,4.63,5
20000131,20000492,1379419383620000131,1379419051620000492,3.36,2
20000254,20000578,1379419368620000254,1379419335620000578,4.07,3
20000245,20000529,1379424031620000245,1379424018620000529,4.82,2
20000314,20000578,1379425652620000314,1379425653620000578,3.02,1
20000314,20000678,1379425652620000314,1379425648620000678,3.36,4
20000518,20000597,1379428632620000518,1379428615620000597,4.52,2
20000380,20000685,1379428107620000380,1379428122620000685,4.63,0
20000356,20000611,1379431229620000356,1379431214620000611,0.75,0
20000066,20000159,1379435586620000066,1379434732620000159,1.0,1
20000229,20000364,1379436025620000229,1379435877620000364,4.94,2
20000233,20000267,1379443407620000233,1379443268620000267,4.27,4
20000671,20000901,1379444188620000671,1379444189620000901,4.6,1
20000120,20000480,1379446658620000120,1379446474620000480,2.14,4
20000004,20000616,1379451810620000004,1379451812620000616,3.0,2
20000101,20000388,1379456539620000101,1379456543620000388,4.82,4
20000360,20000492,1379456662620000360,1379456693620000492,4.6,1
20000066,20000616,1379461532620000066,1379461513620000616,0.75,4
20000245,20000616,1379464798620000245,1379464803620000616,4.63,5
20000341,20000640,1379463414620000341,1379463419620000640,4.27,5
20000450,20000504,1379464360620000450,1379464359620000504,3.02,1
20000662,20000672,1379467359620000662,1379467370620000672,1.25,4
20000199,20000344,1379470467620000199,1379470410620000344,3.62,3
20000215,20000434,1379490449620000215,1379490509620000434,2.51,0
20000386,20000484,1379491041620000386,1379491038620000484,3.18,3
20000434,20000484,1379490509620000434,1379491038620000484,3.36,4
20000157,20000632,1379490997620000157,1379490786620000632,3.76,1
20000273,20000359,1379497079620000273,1379497107620000359,3.1,2
20000229,20000633,1379502913620000229,1379502314620000633,1.25,1
20000215,20000502,1379504561620000215,1379504588620000502,1.25,3
20000561,20000669,1379507225620000561,1379507148620000669,2.47,2
20000001,20000005,1379511057620000001,1379511907620000005,4.07,5
20000085,20000345,1379512355620000085,1379512365620000345,2.51,5
20000128,20000215,1379509992620000128,1379509907620000215,3.76,5
20000281,20000327,1379512561620000281,1379512602620000327,3.76,4
20000146,20000653,1379515160620000146,1379515068620000653,3.01,2
20000199,20000359,1379513050620000199,1379513040620000359,4.27,5
20000015,20000289,1379516991620000015,1379516898620000289,4.28,3
20000565,20000685,1379520998620000565,1379520933620000685,1.81,5
20000514,20000686,1379522811620000514,1379522856620000686,4.63,0
20000093,20000658,1379530623620000093,1379530625620000658,0.0,2
20000044,20000506,1379530619620000044,1379530389620000506,3.18,5
20000321,20000653,1379533697620000321,1379533710620000653,3.02,2
20000340,20000431,1379532406620000340,1379532375620000431,4.25,1
20000419,20000518,1379531076620000419,1379531122620000518,0.75,1
20000054,20000514,1379536940620000054,1379537075620000514,4.25,0
20000129,20000297,1379539452620000129,1379539449620000297,3.77,3
20000285,20000509,1379540386620000285,1379540390620000509,3.62,4
20000347,20000518,1379540112620000347,1379540109620000518,4.94,3
20000653,20000674,1379544357620000653,1379544238620000674,1.25,1
20000233,20000618,1379544704620000233,1379544707620000618,4.95,3
20000171,20000360,1379551317620000171,1379551315620000360,1.51,2
20000481,20000625,1379550788620000481,1379550799620000625,4.82,4
20000009,20000481,1379554055620000009,1379554020620000481,2.26,5
20000473,20000481,1379554680620000473,1379554917620000481,4.07,3
20000120,20000601,1379553316620000120,1379553229620000601,2.14,3
20000387,20000463,1379554127620000387,1379554132620000463,3.02,5
20000089,20000367,1379556297620000089,1379556266620000367,4.6,1
20000395,20000678,1379567829620000395,1379567846620000678,3.76,2
20000107,20000520,1379574127620000107,1379574131620000520,3.36,4
20000171,20000364,1379579875620000171,1379579840620000364,4.27,5
20000326,20000360,1379581790620000326,1379581987620000360,3.76,2
20000273,20000315,1379586506620000273,1379586051620000315,3.36,5
20000281,20000671,1379591444620000281,1379591637620000671,3.62,2
20000014,20000326,1379595372620000014,1379595370620000326,1.81,2
20000247,20000334,1379599038620000247,1379599023620000334,3.36,0
20000606,20000669,1379602528620000606,1379602531620000669,4.6,3
20000152,20000608,1379600910620000152,1379600930620000608,3.76,5
20000273,20000608,1379605721620000273,1379606305620000608,3.76,1
20000054,20000380,1379612763620000054,1379612744620000380,2.0,4
20000113,20000453,1379615605620000113,1379615664620000453,4.07,1
20000067,20000320,1379614597620000067,1379614594620000320,3.77,3
20000120,20000543,1379616739620000120,1379616743620000543,3.18,4
20000347,20000384,1379616171620000347,1379616172620000384,4.52,1
20000384,20000548,1379616172620000384,1379616176620000548,4.25,4
20000285,20000516,1379614400620000285,1379614385620000516,4.0,0
20000089,20000120,1379624728620000089,1379624726620000120,2.26,2
20000338,20000664,1379630375620000338,1379630330620000664,4.25,0
20000367,20000648,1379630151620000367,1379630166620000648,4.63,0
20000010,20000142,1379633196620000010,1379633237620000142,4.6,4
20000013,20000450,1379636707620000013,1379636704620000450,4.94,3
20000142,20000481,1379639148620000142,1379639190620000481,4.52,3
20000325,20000657,1379640038620000325,1379640035620000657,3.62,3
20000003,20000434,1379647415620000003,1379647201620000434,2.47,4
20000554,20000600,1379651933620000554,1379651936620000600,3.77,3
20000067,20000423,1379650301620000067,1379650304620000423,3.17,3
20000328,20000423,1379653533620000328,1379653385620000423,4.07,2
20000334,20000386,1379655183620000334,1379655153620000386,2.14,0
20000012,20000574,1379658406620000012,1379658403620000574,3.0,3
20000525,20000574,1379658208620000525,1379658403620000574,2.47,0
20000166,20000634,1379660449620000166,1379660453620000634,3.36,4
20000344,20000364,1379657115620000344,1379657210620000364,0.0,5
20000361,20000588,1379657106620000361,1379657033620000588,4.63,2
20000156,20000686,1379668891620000156,1379668950620000686,3.62,1
20000381,20000392,1379673794620000381,1379674855620000392,4.07,4
20000395,20000450,1379671646620000395,1379671627620000450,3.76,4
20000129,20000166,1379685657620000129,1379685523620000166,4.94,1
20000137,20000434,1379684302620000137,1379683227620000434,3.0,5
20000334,20000351,1379686911620000334,1379686927620000351,4.52,1
20000151,20000675,1379686995620000151,1379686924620000675,4.94,4
20000254,20000571,1379686466620000254,1379686588620000571,3.1,2
20000160,20000356,1379686621620000160,1379686198620000356,4.0,3
20000305,20000309,1379687579620000305,1379687778620000309,4.0,4
20000054,20000229,1379690962620000054,1379690949620000229,3.1,2
20000074,20000154,1379692516620000074,1379692290620000154,2.14,1
20000542,20000562,1379692830620000542,1379692565620000562,3.9,5
20000430,20000492,1379691746620000430,1379691744620000492,4.6,2
20000007,20000516,1379692952620000007,1379692592620000516,4.28,0
20000268,20000562,1379695051620000268,1379694599620000562,3.77,2
20000074,20000432,1379693737620000074,1379692242620000432,3.1,5
20000163,20000453,1379695419620000163,1379695379620000453,3.76,5
20000604,20000608,1379695570620000604,1379695575620000608,2.14,5
20000100,20000601,1379699630620000100,1379699611620000601,4.6,4
20000315,20000596,1379701518620000315,1379701559620000596,3.36,4
20000140,20000482,1379700891620000140,1379700866620000482,4.82,5
20000161,20000595,1379702702620000161,1379702765620000595,2.26,3
20000045,20000653,1379706979620000045,1379706968620000653,4.82,4
20000230,20000256,1379706271620000230,1379706274620000256,4.28,3
20000196,20000688,1379706318620000196,1379706323620000688,3.02,5
20000255,20000309,1379705723620000255,1379705681620000309,4.82,3
20000207,20000680,1379706039620000207,1379706050620000680,4.07,4
20000055,20000360,1379707388620000055,1379707391620000360,4.52,3
20000107,20000148,1379707956620000107,1379708061620000148,4.0,0
20000305,20000496,1379709800620000305,1379709847620000496,4.94,2
20000543,20000600,1379708361620000543,1379708897620000600,0.75,4
20000008,20000472,1379712892620000008,1379712896620000472,3.77,4
20000179,20000195,1379712905620000179,1379712901620000195,4.0,4
20000610,20000632,1379712292620000610,1379712266620000632,2.26,4
20000320,20000347,1379713351620000320,1379713233620000347,3.02,2
20000423,20000598,1379713434620000423,1379713435620000598,1.81,1
20000216,20000304,1379716818620000216,1379716799620000304,4.82,4
20000235,20000595,1379715432620000235,1379715437620000595,2.14,5
20000254,20000268,1379717298620000254,1379717160620000268,2.14,3
20000431,20000649,1379716294620000431,1379715459620000649,3.62,5
20000423,20000540,1379715241620000423,1379715166620000540,3.62,0
20000351,20000364,1379715199620000351,1379715215620000364,3.76,1
20000004,20000328,1379718165620000004,1379718182620000328,3.62,2
20000199,20000678,1379720638620000199,1379720625620000678,3.77,2
20000486,20000525,1379720027620000486,1379719983620000525,4.6,1
20000157,20000520,1379722116620000157,1379722118620000520,3.02,2
20000370,20000465,1379724826620000370,1379724866620000465,1.25,5
20000060,20000337,1379723825620000060,1379723829620000337,3.01,4
20000159,20000574,1379724195620000159,1379724160620000574,3.76,5
20000424,20000557,1379723342620000424,1379723518620000557,1.51,4
20000624,20000680,1379723805620000624,1379723847620000680,4.07,3
20000367,20000398,1379726940620000367,1379727001620000398,4.63,1
20000364,20000398,1379725506620000364,1379725396620000398,2.47,5
20000136,20000334,1379741484620000136,1379741429620000334,3.36,5
20000046,20000314,1379746868620000046,1379747111620000314,4.6,3
20000140,20000574,1379748305620000140,1379748272620000574,3.02,3
20000178,20000217,1379749987620000178,1379750046620000217,2.14,1
20000129,20000325,1379750367620000129,1379750604620000325,3.02,3
20000217,20000545,1379754596620000217,1379754464620000545,2.14,3
20000344,20000495,1379759289620000344,1379759285620000495,4.25,4
20000342,20000546,1379765089620000342,1379765093620000546,4.94,4
20000333,20000554,1379770660620000333,1379770665620000554,3.76,5
20000041,20000281,1379771497620000041,1379771318620000281,3.76,1
20000140,20000376,1379771401620000140,1379771339620000376,1.25,2
20000140,20000571,1379771401620000140,1379771387620000571,4.07,1
20000281,20000589,1379771318620000281,1379771433620000589,4.82,5
20000376,20000571,1379771339620000376,1379771387620000571,2.26,3
20000376,20000678,1379771339620000376,1379771355620000678,2.0,1
20000571,20000678,1379771387620000571,1379771355620000678,4.6,2
20000189,20000450,1379773505620000189,1379773471620000450,4.63,4
20000343,20000572,1379776672620000343,1379776686620000572,4.94,1
20000572,20000612,1379776686620000572,1379776682620000612,2.0,4
20000324,20000596,1379777484620000324,1379777489620000596,3.76,5
20000324,20000434,1379777484620000324,1379777486620000434,4.52,2
20000434,20000596,1379777486620000434,1379777489620000596,3.18,3
20000014,20000131,1379780727620000014,1379780725620000131,4.94,2
20000137,20000450,1379785470620000137,1379785474620000450,3.36,4
20000157,20000188,1379787639620000157,1379787638620000188,4.82,1
20000436,20000529,1379786723620000436,1379786704620000529,3.18,4
20000051,20000067,1379793331620000051,1379793334620000067,3.01,3
20000157,20000201,1379791235620000157,1379791380620000201,2.51,5
20000171,20000424,1379791010620000171,1379791020620000424,4.6,5
20000506,20000607,1379791488620000506,1379791478620000607,3.76,5
20000389,20000424,1379793355620000389,1379793343620000424,3.1,3
20000440,20000482,1379792910620000440,1379792910620000482,4.27,0
20000026,20000419,1379795261620000026,1379795320620000419,4.63,1
20000041,20000518,1379795500620000041,1379795503620000518,3.76,3
20000054,20000305,1379795126620000054,1379794662620000305,3.02,1
20000435,20000496,1379795023620000435,1379795043620000496,1.81,5
20000450,20000506,1379796577620000450,1379796547620000506,2.47,0
20000598,20000616,1379793732620000598,1379793718620000616,1.25,1
20000010,20000372,1379800155620000010,1379800142620000372,3.9,2
20000112,20000687,1379799963620000112,1379800324620000687,1.81,1
20000054,20000120,1379800900620000054,1379800904620000120,1.81,4
20000482,20000561,1379801303620000482,1379801321620000561,4.28,3
20000101,20000518,1379804123620000101,1379804183620000518,3.9,0
20000173,20000680,1379803381620000173,1379803378620000680,2.26,3
20000361,20000640,1379805402620000361,1379805383620000640,2.14,4
20000105,20000598,1379804549620000105,1379804549620000598,4.52,0
20000157,20000389,1379807327620000157,1379807324620000389,3.01,3
20000003,20000279,1379810994620000003,1379811117620000279,3.36,3
20000022,20000653,1379810759620000022,1379810788620000653,2.47,1
20000031,20000304,1379808568620000031,1379808250620000304,4.82,3
20000108,20000651,1379809948620000108,1379810348620000651,2.14,5
20000260,20000901,1379812617620000260,1379812616620000901,4.07,1
20000356,20000421,1379814557620000356,1379814515620000421,3.36,3
20000042,20000574,1379811876620000042,1379811880620000574,4.25,4
20000042,20000570,1379811876620000042,1379811877620000570,0.0,1
20000570,20000574,1379811877620000570,1379811880620000574,4.82,3
20000011,20000136,1379815593620000011,1379815608620000136,3.9,0
20000012,20000105,1379816480620000012,1379816480620000105,2.0,0
20000129,20000364,1379818153620000129,1379818098620000364,3.76,5
20000151,20000421,1379819730620000151,1379819733620000421,4.07,3
20000012,20000351,1379826982620000012,1379827076620000351,4.94,4
20000021,20000075,1379828504620000021,1379828516620000075,4.28,3
20000104,20000507,1379831507620000104,1379831653620000507,3.76,4
20000054,20000249,1379835363620000054,1379835584620000249,3.0,4
20000195,20000243,1379845544620000195,1379844988620000243,3.62,1
20000364,20000574,1379846967620000364,1379846983620000574,2.47,1
20000621,20000640,1379849175620000621,1379849178620000640,3.76,3
20000190,20000506,1379852428620000190,1379852416620000506,3.02,3
20000187,20000612,1379857688620000187,1379857738620000612,3.9,5
20000492,20000502,1379865565620000492,1379865568620000502,2.14,3
20000492,20000574,1379865565620000492,1379865548620000574,1.81,2
20000502,20000574,1379865568620000502,1379865548620000574,4.82,5
20000198,20000398,1379865039620000198,1379865024620000398,3.1,0
20000464,20000492,1379862359620000464,1379862318620000492,3.9,4
20000009,20000634,1379868125620000009,1379868097620000634,3.62,2
20000502,20000634,1379868097620000502,1379868097620000634,2.14,0
20000305,20000360,1379868839620000305,1379868866620000360,2.51,3
20000188,20000640,1379871124620000188,1379871120620000640,1.51,4
20000391,20000398,1379871036620000391,1379871037620000398,4.28,1
20000435,20000527,1379869347620000435,1379869321620000527,3.9,4
20000216,20000675,1379869544620000216,1379869831620000675,4.82,2
20000450,20000607,1379876972620000450,1379876908620000607,3.76,4
20000285,20000554,1379878150620000285,1379878301620000554,3.02,1
20000400,20000600,1379878371620000400,1379878375620000600,3.76,4
20000525,20000651,1379877751620000525,1379877761620000651,4.07,5
20000352,20000525,1379882176620000352,1379882191620000525,2.0,0
20000497,20000610,1379881419620000497,1379881464620000610,3.62,0
20000320,20000423,1379885982620000320,1379885969620000423,2.0,2
20000101,20000129,1379885587620000101,1379885592620000129,4.94,5
20000171,20000179,1379909850620000171,1379909869620000179,3.18,4
20000074,20000520,1379916139620000074,1379916135620000520,4.27,4
20000285,20000900,1379917714620000285,1379917717620000900,3.76,3
20000604,20000904,1379922149620000604,1379920065620000904,2.47,1
20000370,20000678,1379926416620000370,1379926412620000678,3.0,4
20000039,20000470,1379928037620000039,1379928350620000470,3.77,2
20000142,20000486,1379927142620000142,1379927173620000486,4.94,1
20000409,20000472,1379928433620000409,1379928572620000472,2.14,4
20000424,20000539,1379936223620000424,1379936178620000539,4.27,0
20000545,20000546,1379936192620000545,1379936355620000546,3.02,2
20000044,20000384,1379935760620000044,1379935758620000384,4.07,2
20000089,20000308,1379936591620000089,1379936602620000308,2.26,4
20000387,20000542,1379937782620000387,1379937762620000542,1.0,5
20000184,20000596,1379942030620000184,1379942026620000596,4.6,4
20000406,20000513,1379943090620000406,1379943086620000513,2.14,4
20000514,20000680,1379947407620000514,1379947381620000680,4.28,4
20000626,20000662,1379951692620000626,1379951709620000662,3.62,2
20000256,20000288,1379951963620000256,1379951947620000288,4.63,1
20000160,20000674,1379951644620000160,1379951642620000674,3.02,2
20000250,20000389,1379954206620000250,1379952868620000389,4.28,3
20000129,20000506,1379953887620000129,1379954215620000506,1.0,2
20000562,20000653,1379952609620000562,1379952239620000653,4.82,5
20000273,20000472,1379958422620000273,1379958439620000472,2.47,2
20000285,20000598,1379961857620000285,1379961854620000598,4.52,3
20000113,20000123,1379963911620000113,1379963943620000123,4.52,2
20000050,20000089,1379972378620000050,1379972373620000089,4.07,5
20000215,20000684,1379970764620000215,1379970708620000684,4.63,4
20000486,20000492,1379972925620000486,1379973326620000492,1.25,4
20000285,20000307,1379973486620000285,1379973347620000307,3.62,4
20000359,20000688,1379992077620000359,1379992074620000688,1.25,3
20000364,20000562,1379994486620000364,1379994290620000562,4.25,1
20000332,20000496,1379993042620000332,1379993023620000496,4.27,4
20000332,20000624,1379993042620000332,1379993038620000624,2.26,4
20000104,20000477,1379996543620000104,1379996556620000477,4.94,2
20000463,20000606,1380011814620000463,1380011826620000606,2.26,3
20000167,20000400,1380016798620000167,1380016653620000400,1.81,5
20000233,20000294,1380020405620000233,1380020121620000294,3.36,1
20000114,20000518,1380024526620000114,1380024450620000518,2.26,1
20000680,20000686,1380028975620000680,1380028993620000686,2.14,3
20000431,20000492,1380030064620000431,1380029927620000492,4.6,2
20000294,20000386,1380030620620000294,1380031203620000386,3.1,2
20000157,20000472,1380031355620000157,1380031657620000472,2.26,2
20000342,20000400,1380033898620000342,1380034278620000400,1.81,5
20000113,20000131,1380050063620000113,1380050045620000131,2.51,3
20000611,20000653,1380051802620000611,1380051774620000653,0.0,2
20000005,20000367,1380061298620000005,1380061317620000367,3.36,4
20000010,20000129,1380060626620000010,1380060666620000129,4.25,5
20000010,20000254,1380060626620000010,1380060730620000254,4.6,1
20000031,20000254,1380060795620000031,1380060730620000254,3.01,5
20000129,20000254,1380060666620000129,1380060730620000254,4.07,4
20000010,20000054,1380060626620000010,1380060562620000054,4.25,4
20000054,20000129,1380060562620000054,1380060666620000129,3.62,1
20000268,20000520,1380060435620000268,1380060452620000520,4.6,2
20000196,20000333,1380061299620000196,1380061309620000333,1.51,5
20000196,20000370,1380061299620000196,1380061302620000370,4.07,3
20000178,20000285,1380089976620000178,1380090001620000285,3.76,5
20000118,20000472,1380099224620000118,1380099195620000472,2.26,1
20000256,20000319,1380103639620000256,1380103578620000319,4.25,1
20000005,20000665,1380104904620000005,1380104391620000665,2.26,3
20000109,20000140,1380103695620000109,1380103708620000140,1.51,2
20000233,20000571,1380113727620000233,1380113261620000571,4.0,1
20000268,20000345,1380117208620000268,1380117221620000345,2.0,2
20000341,20000361,1380123181620000341,1380123000620000361,4.25,1
20000158,20000381,1380122757620000158,1380122877620000381,3.62,0
20000114,20000468,1380121445620000114,1380121500620000468,0.75,5
20000178,20000675,1380121674620000178,1380121189620000675,2.47,5
20000144,20000389,1380126547620000144,1380126202620000389,3.62,0
20000384,20000685,1380125032620000384,1380125052620000685,4.25,5
20000393,20000674,1380135141620000393,1380134971620000674,4.28,5
20000215,20000506,1380138244620000215,1380138420620000506,4.28,4
20000013,20000435,1380138445620000013,1380138261620000435,4.27,4
20000215,20000435,1380138244620000215,1380138261620000435,4.6,2
20000120,20000153,1380140028620000120,1380140024620000153,1.25,4
20000157,20000610,1380144567620000157,1380144567620000610,4.27,0
20000196,20000520,1380158746620000196,1380158954620000520,4.28,2
20000308,20000904,1380165105620000308,1380165206620000904,2.14,4
20000307,20000502,1380183248620000307,1380183191620000502,4.6,3
20000307,20000595,1380183248620000307,1380183198620000595,4.6,5
20000397,20000516,1380190097620000397,1380189334620000516,3.36,2
20000083,20000591,1380194840620000083,1380194942620000591,3.01,3
20000153,20000591,1380194877620000153,1380194942620000591,2.47,5
20000252,20000540,1380201194620000252,1380201214620000540,4.07,5
20000239,20000443,1380202512620000239,1380202412620000443,0.75,5
20000160,20000594,1380202781620000160,1380202766620000594,3.18,0
20000370,20000623,1380202742620000370,1380202741620000623,1.81,1
20000083,20000443,1380205678620000083,1380205629620000443,4.95,4
20000596,20000648,1380210743620000596,1380210658620000648,3.76,5
20000153,20000560,1380214374620000153,1380214153620000560,4.27,4
20000188,20000310,1380212929620000188,1380213289620000310,3.18,0
20000048,20000560,1380216177620000048,1380216329620000560,4.07,2
20000190,20000294,1380215545620000190,1380216937620000294,3.62,3
20000111,20000481,1380220876620000111,1380220834620000481,4.25,3
20000107,20000109,1380221141620000107,1380221154620000109,3.36,2
20000184,20000693,1380219267620000184,1380219254620000693,3.18,2
20000074,20000610,1380222014620000074,1380222002620000610,4.82,3
20000215,20000539,1380223791620000215,1380223840620000539,4.28,4
20000215,20000557,1380223791620000215,1380223790620000557,3.18,1
20000215,20000250,1380223791620000215,1380223790620000250,3.02,1
20000250,20000539,1380223790620000250,1380223840620000539,4.63,5
20000250,20000557,1380223790620000250,1380223790620000557,4.07,0
20000250,20000496,1380223790620000250,1380224132620000496,3.36,3
