taxi_id_1,taxi_id_2,trip_id_1,trip_id_2,distance_m,time_diff_s
20000042,20000373,1374904749620000042,1374904820620000373,3.76,4
20000178,20000341,1374905634620000178,1374905633620000341,4.63,1
20000367,20000454,1374914891620000367,1374914893620000454,3.18,2
20000158,20000184,1374917506620000158,1374917504620000184,3.18,2
20000013,20000252,1374926269620000013,1374926118620000252,3.76,1
20000026,20000674,1374926360620000026,1374926405620000674,4.63,0
20000129,20000503,1374928471620000129,1374928443620000503,3.76,2
20000359,20000611,1374934202620000359,1374934162620000611,4.25,5
20000361,20000900,1374934390620000361,1374934393620000900,3.02,3
20000310,20000600,1374939470620000310,1374939471620000600,3.0,1
20000384,20000430,1374937565620000384,1374937547620000430,3.01,3
20000463,20000517,1374954056620000463,1374954055620000517,1.25,1
20000263,20000626,1374953830620000263,1374953828620000626,3.76,2
20000295,20000430,1374954800620000295,1374954758620000430,4.07,3
20000387,20000430,1374954778620000387,1374954758620000430,3.1,5
20000157,20000504,1374955145620000157,1374955134620000504,4.52,4
20000148,20000504,1374953479620000148,1374953469620000504,3.1,5
20000465,20000500,1374954730620000465,1374954725620000500,3.76,5
20000327,20000658,1374957191620000327,1374957189620000658,2.51,2
20000015,20000327,1374956088620000015,1374956061620000327,3.62,3
20000196,20000678,1374956621620000196,1374956602620000678,4.63,4
20000333,20000370,1374956626620000333,1374956686620000370,3.36,0
20000435,20000504,1374959741620000435,1374959751620000504,4.27,5
20000435,20000598,1374959741620000435,1374959774620000598,3.62,3
20000008,20000309,1374961012620000008,1374961015620000309,3.36,3
20000005,20000403,1374963176620000005,1374963157620000403,4.95,4
20000005,20000254,1374969426620000005,1374969422620000254,4.82,4
20000005,20000520,1374969426620000005,1374969425620000520,2.0,1
20000245,20000557,1374969209620000245,1374969345620000557,4.25,1
20000333,20000540,1374968289620000333,1374968299620000540,2.14,5
20000353,20000649,1374970312620000353,1374970298620000649,3.1,1
20000005,20000423,1374974576620000005,1374974566620000423,2.14,5
20000245,20000675,1374976269620000245,1374976025620000675,4.28,4
20000403,20000430,1374975782620000403,1374975795620000430,2.26,2
20000140,20000658,1374979192620000140,1374979226620000658,4.07,4
20000419,20000514,1374981752620000419,1374981785620000514,4.63,3
20000076,20000651,1374982346620000076,1374982346620000651,3.76,0
20000406,20000460,1374988781620000406,1374988797620000460,3.1,1
20000304,20000331,1374987973620000304,1374987898620000331,3.76,0
20000083,20000320,1375000204620000083,1375000209620000320,3.62,5
20000083,20000495,1375000204620000083,1375000199620000495,4.25,5
20000083,20000496,1375000204620000083,1375000215620000496,4.25,4
20000320,20000495,1375000209620000320,1375000199620000495,3.01,5
20000607,20000651,1375007851620000607,1375007838620000651,2.14,2
20000435,20000588,1375010467620000435,1375010462620000588,2.47,5
20000625,20000684,1375019792620000625,1375019806620000684,1.25,1
20000499,20000684,1375018538620000499,1375018644620000684,2.51,1
20000252,20000675,1375020936620000252,1375020938620000675,3.18,2
20000626,20000697,1375027405620000626,1375027586620000697,0.0,1
20000492,20000579,1375030628620000492,1375030647620000579,3.9,4
20000252,20000684,1375032173620000252,1375032396620000684,4.82,2
20000359,20000483,1375042853620000359,1375042968620000483,3.36,5
20000492,20000611,1375048001620000492,1375048018620000611,3.02,2
20000254,20000640,1375048975620000254,1375049001620000640,1.25,4
20000101,20000250,1375052754620000101,1375052694620000250,3.77,0
20000320,20000674,1375055817620000320,1375055820620000674,3.0,3
20000036,20000101,1375065691620000036,1375065695620000101,4.27,4
20000307,20000617,1375067893620000307,1375067888620000617,2.51,5
20000051,20000541,1375079431620000051,1375079388620000541,3.02,2
20000026,20000663,1375086066620000026,1375086064620000663,4.82,2
20000065,20000557,1375086218620000065,1375086237620000557,4.82,4
20000032,20000632,1375086319620000032,1375086232620000632,0.75,3
20000393,20000678,1375088145620000393,1375088114620000678,4.94,1
20000154,20000171,1375096438620000154,1375096333620000171,4.52,0
20000239,20000376,1375103048620000239,1375103156620000376,4.07,3
20000159,20000409,1375109852620000159,1375109705620000409,3.36,3
20000514,20000588,1375107743620000514,1375107755620000588,4.6,3
20000602,20000676,1375115491620000602,1375115351620000676,3.0,5
20000333,20000338,1375126922620000333,1375126910620000338,3.62,3
20000153,20000250,1375140738620000153,1375140632620000250,3.76,1
20000463,20000625,1375149369620000463,1375149357620000625,4.28,3
20000067,20000663,1375151264620000067,1375151261620000663,3.18,3
20000434,20000435,1375154722620000434,1375154783620000435,2.5,1
20000233,20000669,1375166369620000233,1375166367620000669,1.25,2
20000093,20000268,1375174418620000093,1375174402620000268,4.94,1
20000027,20000463,1375178317620000027,1375178313620000463,1.25,4
20000006,20000285,1375181733620000006,1375181309620000285,4.25,4
20000251,20000465,1375179049620000251,1375179061620000465,0.75,3
20000205,20000904,1375181395620000205,1375184035620000904,2.14,0
20000197,20000617,1375195312620000197,1375195339620000617,3.9,3
20000424,20000482,1375199890620000424,1375199931620000482,2.51,4
20000492,20000523,1375196976620000492,1375197048620000523,2.14,3
20000140,20000472,1375202183620000140,1375202186620000472,3.36,3
20000341,20000557,1375209079620000341,1375209261620000557,3.18,2
20000023,20000640,1375211399620000023,1375211389620000640,2.51,5
20000256,20000351,1375212145620000256,1375212133620000351,2.51,3
20000367,20000625,1375216011620000367,1375216001620000625,3.9,5
20000454,20000465,1375216225620000454,1375216235620000465,3.18,5
20000351,20000671,1375223397620000351,1375223401620000671,3.62,4
20000012,20000195,1375227362620000012,1375227375620000195,4.28,2
20000250,20000611,1375226466620000250,1375226497620000611,3.36,1
20000463,20000600,1375229599620000463,1375229588620000600,4.6,4
20000334,20000393,1375252011620000334,1375252014620000393,3.62,3
20000588,20000904,1375256743620000588,1375254195620000904,4.6,2
20000344,20000443,1375258418620000344,1375258419620000443,3.18,1
20000192,20000494,1375266278620000192,1375266335620000494,4.52,3
20000153,20000257,1375273179620000153,1375273301620000257,4.63,2
20000281,20000678,1375278360620000281,1375278349620000678,1.25,4
20000623,20000669,1375279364620000623,1375279229620000669,4.94,0
20000367,20000674,1375282411620000367,1375282346620000674,4.25,5
20000160,20000334,1375285814620000160,1375285817620000334,1.51,3
20000516,20000624,1375295854620000516,1375295582620000624,3.36,2
20000004,20000136,1375297616620000004,1375297612620000136,3.76,4
20000254,20000311,1375300534620000254,1375300546620000311,4.95,3
20000215,20000686,1375301358620000215,1375301130620000686,1.81,3
20000051,20000351,1375304594620000051,1375304581620000351,3.76,2
20000196,20000297,1375304984620000196,1375305002620000297,4.6,3
20000333,20000577,1375304386620000333,1375304471620000577,3.77,5
20000192,20000598,1375311520620000192,1375311518620000598,3.18,2
20000171,20000542,1375316665620000171,1375316665620000542,4.07,0
20000344,20000557,1375339482620000344,1375339479620000557,2.14,3
20000160,20000541,1375343410620000160,1375343408620000541,3.36,2
20000261,20000693,1375351452620000261,1375351447620000693,1.81,5
20000151,20000616,1375353187620000151,1375353219620000616,3.77,2
20000163,20000596,1375356138620000163,1375355925620000596,3.9,3
20000215,20000540,1375366606620000215,1375366616620000540,4.63,5
20000387,20000440,1375374468620000387,1375374395620000440,4.6,2
20000254,20000359,1375379934620000254,1375379899620000359,3.9,5
20000022,20000525,1375380966620000022,1375380948620000525,2.51,3
20000516,20000680,1375381210620000516,1375381200620000680,3.76,5
20000305,20000419,1375380798620000305,1375380811620000419,4.27,2
20000424,20000680,1375381306620000424,1375381200620000680,0.75,1
20000307,20000351,1375381067620000307,1375381069620000351,3.02,2
20000307,20000514,1375381067620000307,1375381185620000514,4.07,2
20000037,20000603,1375385407620000037,1375385276620000603,3.36,4
20000598,20000610,1375384870620000598,1375384889620000610,4.63,4
20000157,20000900,1375389399620000157,1375389552620000900,3.18,3
20000157,20000903,1375389399620000157,1375389584620000903,4.94,5
20000037,20000108,1375394270620000037,1375394273620000108,4.27,3
20000042,20000470,1375394208620000042,1375394117620000470,4.28,1
20000140,20000451,1375391220620000140,1375391217620000451,1.81,3
20000157,20000285,1375391152620000157,1375391153620000285,4.95,1
20000249,20000309,1375395730620000249,1375395727620000309,1.25,3
20000249,20000424,1375395730620000249,1375395740620000424,3.01,5
20000309,20000424,1375395727620000309,1375395740620000424,3.76,2
20000239,20000320,1375423962620000239,1375423852620000320,3.62,5
20000045,20000258,1375436736620000045,1375436929620000258,3.76,2
20000199,20000334,1375438074620000199,1375438213620000334,4.07,4
20000018,20000231,1375447720620000018,1375447719620000231,4.28,1
20000341,20000539,1375446089620000341,1375446343620000539,2.5,1
20000140,20000611,1375450574620000140,1375450757620000611,3.36,3
20000018,20000482,1375451247620000018,1375451192620000482,2.47,5
20000386,20000576,1375451393620000386,1375451383620000576,2.47,5
20000126,20000151,1375454157620000126,1375454260620000151,4.25,2
20000525,20000648,1375459208620000525,1375459220620000648,3.0,3
20000207,20000597,1375460737620000207,1375460810620000597,3.02,2
20000154,20000625,1375461263620000154,1375461258620000625,2.14,5
20000224,20000229,1375460273620000224,1375460319620000229,1.81,1
20000074,20000616,1375468591620000074,1375468609620000616,4.07,3
20000142,20000454,1375466498620000142,1375466443620000454,3.0,5
20000245,20000255,1375470477620000245,1375470479620000255,3.9,2
20000092,20000588,1375474397620000092,1375474382620000588,2.14,0
20000089,20000601,1375477227620000089,1375477172620000601,4.94,5
20000424,20000574,1375477193620000424,1375477190620000574,2.14,3
20000310,20000903,1375478104620000310,1375477354620000903,3.18,0
20000037,20000356,1375483142620000037,1375483140620000356,3.36,2
20000463,20000525,1375483393620000463,1375483379620000525,2.26,1
20000108,20000356,1375481032620000108,1375481028620000356,4.07,4
20000054,20000520,1375485298620000054,1375485315620000520,3.76,2
20000224,20000570,1375486579620000224,1375486552620000570,3.77,3
20000529,20000570,1375486564620000529,1375486552620000570,1.81,3
20000157,20000387,1375489288620000157,1375489284620000387,4.6,4
20000005,20000688,1375493979620000005,1375493993620000688,3.18,1
20000557,20000678,1375498789620000557,1375498638620000678,4.63,1
20000260,20000310,1375497323620000260,1375497304620000310,1.0,4
20000269,20000331,1375506111620000269,1375505628620000331,1.81,3
20000308,20000431,1375521198620000308,1375521233620000431,3.02,5
20000307,20000676,1375524134620000307,1375524641620000676,2.26,3
20000207,20000239,1375529586620000207,1375529591620000239,1.25,5
20000509,20000621,1375529873620000509,1375529374620000621,3.18,4
20000189,20000321,1375531892620000189,1375531591620000321,4.82,1
20000678,20000697,1375531281620000678,1375531271620000697,3.0,5
20000046,20000308,1375535002620000046,1375535013620000308,3.02,4
20000027,20000606,1375541742620000027,1375541744620000606,0.75,2
20000187,20000686,1375539962620000187,1375539974620000686,2.47,3
20000500,20000525,1375545012620000500,1375545017620000525,1.51,5
20000343,20000356,1375542733620000343,1375542730620000356,3.18,3
20000343,20000389,1375542733620000343,1375542721620000389,4.0,3
20000184,20000341,1375554416620000184,1375554486620000341,3.36,5
20000004,20000343,1375558518620000004,1375558507620000343,3.62,4
20000263,20000480,1375558348620000263,1375558351620000480,3.18,3
20000653,20000663,1375561786620000653,1375561844620000663,3.62,2
20000541,20000542,1375561078620000541,1375561165620000542,1.51,3
20000588,20000901,1375561791620000588,1375561802620000901,2.51,4
20000153,20000297,1375565814620000153,1375566176620000297,1.25,2
20000195,20000472,1375563778620000195,1375563776620000472,3.9,2
20000310,20000684,1375567512620000310,1375567529620000684,2.47,2
20000612,20000901,1375570925620000612,1375570942620000901,3.62,2
20000105,20000245,1375576036620000105,1375576039620000245,2.26,3
20000481,20000618,1375580713620000481,1375580683620000618,3.02,0
20000674,20000686,1375581439620000674,1375581534620000686,3.36,5
20000005,20000492,1375585068620000005,1375584998620000492,3.02,5
20000014,20000525,1375582032620000014,1375582031620000525,4.82,1
20000015,20000031,1375583185620000015,1375583175620000031,4.25,5
20000037,20000351,1375584005620000037,1375583961620000351,2.51,1
20000310,20000557,1375584126620000310,1375584256620000557,3.76,5
20000005,20000658,1375586628620000005,1375586617620000658,4.94,4
20000239,20000525,1375587052620000239,1375586860620000525,2.47,3
20000005,20000565,1375589125620000005,1375589126620000565,3.62,1
20000309,20000557,1375591806620000309,1375591779620000557,3.0,3
20000665,20000678,1375589660620000665,1375589678620000678,3.9,3
20000261,20000477,1375593172620000261,1375593057620000477,4.6,5
20000395,20000560,1375593805620000395,1375593750620000560,1.25,5
20000012,20000326,1375613459620000012,1375613461620000326,4.82,2
20000101,20000109,1375625068620000101,1375625193620000109,0.75,5
20000207,20000372,1375625306620000207,1375625296620000372,2.47,5
20000252,20000286,1375625128620000252,1375625114620000286,1.51,1
20000561,20000697,1375624767620000561,1375624884620000697,1.81,3
20000395,20000497,1375631492620000395,1375631487620000497,0.0,5
20000281,20000674,1375631885620000281,1375631916620000674,4.25,1
20000497,20000904,1375634829620000497,1375634813620000904,4.25,1
20000309,20000668,1375635081620000309,1375634704620000668,4.07,2
20000109,20000524,1375638992620000109,1375638922620000524,3.62,5
20000254,20000618,1375636812620000254,1375636813620000618,4.94,1
20000611,20000663,1375642499620000611,1375642501620000663,3.76,2
20000109,20000352,1375644120620000109,1375644160620000352,3.9,5
20000026,20000423,1375647167620000026,1375647165620000423,4.82,2
20000344,20000597,1375649106620000344,1375649096620000597,4.27,5
20000154,20000480,1375646826620000154,1375646815620000480,2.14,4
20000271,20000351,1375649060620000271,1375649040620000351,1.81,5
20000007,20000506,1375654322620000007,1375654265620000506,3.18,3
20000430,20000640,1375654369620000430,1375654358620000640,3.76,4
20000231,20000492,1375658274620000231,1375658293620000492,0.0,4
20000231,20000640,1375658274620000231,1375658284620000640,4.82,5
20000492,20000688,1375663140620000492,1375663145620000688,3.62,5
20000140,20000235,1375683204620000140,1375683357620000235,4.95,3
20000190,20000235,1375683219620000190,1375683357620000235,4.07,3
20000053,20000408,1375692783620000053,1375692434620000408,3.36,4
20000100,20000547,1375698023620000100,1375697883620000547,2.0,5
20000305,20000658,1375722974620000305,1375722422620000658,4.07,3
20000001,20000281,1375728202620000001,1375728282620000281,3.9,5
20000036,20000157,1375726527620000036,1375726524620000157,3.76,3
20000128,20000502,1375728753620000128,1375728766620000502,4.94,2
20000144,20000177,1375726492620000144,1375726481620000177,2.47,4
20000004,20000600,1375730215620000004,1375730316620000600,4.52,4
20000042,20000903,1375732101620000042,1375732089620000903,4.0,3
20000158,20000326,1375731514620000158,1375731533620000326,4.28,4
20000235,20000570,1375737456620000235,1375737250620000570,2.14,4
20000431,20000653,1375745727620000431,1375745712620000653,4.25,0
20000450,20000648,1375749390620000450,1375749449620000648,2.0,1
20000013,20000406,1375752239620000013,1375752237620000406,4.6,2
20000037,20000483,1375752987620000037,1375752973620000483,2.14,1
20000213,20000675,1375774937620000213,1375774865620000675,4.25,3
20000013,20000239,1375781337620000013,1375781290620000239,1.51,2
20000320,20000352,1375780964620000320,1375780969620000352,4.28,5
20000042,20000607,1375783336620000042,1375783291620000607,4.27,0
20000041,20000254,1375790214620000041,1375790217620000254,1.25,3
20000343,20000612,1375789965620000343,1375790112620000612,1.51,3
20000184,20000398,1375787095620000184,1375787085620000398,4.25,5
20000036,20000343,1375797313620000036,1375797311620000343,4.63,2
20000460,20000658,1375797033620000460,1375797045620000658,4.63,3
20000054,20000432,1375803026620000054,1375803142620000432,2.26,4
20000258,20000410,1375803970620000258,1375803973620000410,4.6,3
20000142,20000409,1375806935620000142,1375806939620000409,3.62,4
20000263,20000525,1375812051620000263,1375812034620000525,3.36,2
20000272,20000557,1375811579620000272,1375811621620000557,4.07,3
20000633,20000678,1375818956620000633,1375818959620000678,4.27,3
20000045,20000328,1375816465620000045,1375816507620000328,4.0,3
20000273,20000611,1375818283620000273,1375818360620000611,3.76,2
20000451,20000549,1375818508620000451,1375817682620000549,1.81,1
20000280,20000496,1375819366620000280,1375820030620000496,4.27,4
20000345,20000625,1375819914620000345,1375819925620000625,0.75,4
20000344,20000671,1375825459620000344,1375825456620000671,3.18,3
20000611,20000675,1375829886620000611,1375829905620000675,3.77,4
20000518,20000610,1375826952620000518,1375826953620000610,3.9,1
20000542,20000561,1375831433620000542,1375831431620000561,4.07,2
20000006,20000359,1375841238620000006,1375841226620000359,3.62,3
20000280,20000684,1375852935620000280,1375852936620000684,4.07,1
20000174,20000331,1375856955620000174,1375856945620000331,3.1,5
20000021,20000160,1375865417620000021,1375865494620000160,1.81,2
20000230,20000633,1375869104620000230,1375869092620000633,1.51,3
20000426,20000633,1375869094620000426,1375869092620000633,3.18,2
20000263,20000345,1375866910620000263,1375867058620000345,4.25,2
20000387,20000497,1375868872620000387,1375868857620000497,4.25,0
20000321,20000495,1375870395620000321,1375870384620000495,3.02,4
20000007,20000397,1375870611620000007,1375870503620000397,3.17,3
20000224,20000594,1375870927620000224,1375871262620000594,3.18,5
20000440,20000684,1375883194620000440,1375883210620000684,4.94,1
20000049,20000337,1375886809620000049,1375886828620000337,4.0,4
20000051,20000695,1375885332620000051,1375885321620000695,3.02,4
20000381,20000453,1375886313620000381,1375886207620000453,4.6,1
20000188,20000476,1375885886620000188,1375885780620000476,1.25,1
20000245,20000424,1375884384620000245,1375884409620000424,4.07,5
20000388,20000598,1375894318620000388,1375894321620000598,3.18,3
20000038,20000118,1375891588620000038,1375889055620000118,3.76,2
20000129,20000624,1375897620620000129,1375897618620000624,3.18,2
20000180,20000424,1375896576620000180,1375896654620000424,2.14,3
20000144,20000419,1375899894620000144,1375899892620000419,3.02,2
20000328,20000626,1375912015620000328,1375912015620000626,4.25,0
20000674,20000684,1375909939620000674,1375910034620000684,4.82,5
20000011,20000403,1375914314620000011,1375914334620000403,1.25,5
20000013,20000662,1375922561620000013,1375922548620000662,4.94,2
20000260,20000370,1375923569620000260,1375923571620000370,2.26,2
20000006,20000304,1375927484620000006,1375927487620000304,4.0,3
20000120,20000430,1375929161620000120,1375929164620000430,4.07,3
20000435,20000624,1375932341620000435,1375932241620000624,0.75,5
20000005,20000304,1375937097620000005,1375937102620000304,3.62,5
20000310,20000386,1375938219620000310,1375938205620000386,2.26,1
20000074,20000904,1375948516620000074,1375944946620000904,4.07,0
20000041,20000100,1375951539620000041,1375951528620000100,2.47,4
20000045,20000113,1375959291620000045,1375959273620000113,0.75,3
20000045,20000384,1375959291620000045,1375959280620000384,3.02,4
20000085,20000113,1375959284620000085,1375959273620000113,4.94,4
20000085,20000384,1375959284620000085,1375959280620000384,2.14,4
20000129,20000393,1375956811620000129,1375956541620000393,2.26,0
20000327,20000626,1375958249620000327,1375958264620000626,4.0,0
20000273,20000460,1375963015620000273,1375963040620000460,4.94,5
20000114,20000330,1375968133620000114,1375967804620000330,3.18,1
20000615,20000678,1375974177620000615,1375974166620000678,2.26,4
20000187,20000460,1375977110620000187,1375977091620000460,4.95,4
20000260,20000625,1375977282620000260,1375977162620000625,4.07,0
20000180,20000680,1375979293620000180,1375979308620000680,3.9,0
20000188,20000634,1375984798620000188,1375984772620000634,4.82,4
20000543,20000653,1375990848620000543,1375990850620000653,4.6,2
20000007,20000276,1375992616620000007,1375992629620000276,4.6,2
20000345,20000351,1375993561620000345,1375993557620000351,3.0,4
20000345,20000514,1375993561620000345,1375993574620000514,2.47,2
20000051,20000356,1375992579620000051,1375992514620000356,3.18,5
20000215,20000297,1375994277620000215,1375994281620000297,1.81,4
20000307,20000624,1375993956620000307,1375994002620000624,4.28,1
20000509,20000611,1375995707620000509,1375995630620000611,3.02,2
20000351,20000601,1375996507620000351,1375996512620000601,3.62,5
20000005,20000325,1376001564620000005,1376001561620000325,4.28,3
20000157,20000167,1376006887620000157,1376006887620000167,3.0,0
20000380,20000506,1376008923620000380,1376008986620000506,3.18,3
20000239,20000574,1376020482620000239,1376020470620000574,2.26,3
20000109,20000160,1376042294620000109,1376042297620000160,3.62,3
20000372,20000398,1376046389620000372,1376046355620000398,4.27,4
20000607,20000901,1376047945620000607,1376047974620000901,2.47,1
20000116,20000692,1376057277620000116,1376057333620000692,4.28,4
20000178,20000196,1376061905620000178,1376061907620000196,4.27,2
20000285,20000389,1376062455620000285,1376062427620000389,3.18,2
20000482,20000579,1376066633620000482,1376066305620000579,4.82,2
20000254,20000680,1376072989620000254,1376072985620000680,4.63,4
20000086,20000588,1376072741620000086,1376072740620000588,4.82,1
20000307,20000640,1376073779620000307,1376073917620000640,3.18,3
20000037,20000310,1376075079620000037,1376075067620000310,2.14,3
20000256,20000480,1376077159620000256,1376077178620000480,2.47,4
20000372,20000577,1376081658620000372,1376081662620000577,3.9,4
20000360,20000453,1376082945620000360,1376082940620000453,4.6,5
20000665,20000674,1376092042620000665,1376092299620000674,2.47,2
20000008,20000325,1376094882620000008,1376094881620000325,3.62,1
20000031,20000328,1376095050620000031,1376095045620000328,3.62,5
20000430,20000626,1376096393620000430,1376096374620000626,4.94,4
20000109,20000310,1376093859620000109,1376093961620000310,4.52,3
20000112,20000904,1376093374620000112,1376093374620000904,3.36,0
20000310,20000482,1376102071620000310,1376101983620000482,4.28,2
20000430,20000440,1376105948620000430,1376105922620000440,1.25,4
20000233,20000435,1376114223620000233,1376114383620000435,4.28,5
20000285,20000680,1376116890620000285,1376116879620000680,3.1,4
20000242,20000520,1376116062620000242,1376116152620000520,3.76,0
20000520,20000621,1376116152620000520,1376116066620000621,2.26,4
20000178,20000235,1376122095620000178,1376122093620000235,3.18,2
20000235,20000669,1376122093620000235,1376122284620000669,0.0,4
20000605,20000621,1376127254620000605,1376127258620000621,4.0,4
20000049,20000398,1376130516620000049,1376130514620000398,3.36,2
20000243,20000345,1376142768620000243,1376142768620000345,4.95,0
20000022,20000542,1376153874620000022,1376153878620000542,2.0,4
20000363,20000454,1376151103620000363,1376151077620000454,4.52,4
20000173,20000607,1376158075620000173,1376158072620000607,4.0,3
20000340,20000604,1376163134620000340,1376163136620000604,3.76,2
20000424,20000596,1376162978620000424,1376162978620000596,4.94,0
20000345,20000626,1376165476620000345,1376165460620000626,4.28,1
20000328,20000482,1376165549620000328,1376165551620000482,0.0,2
20000153,20000372,1376170187620000153,1376170185620000372,2.47,2
20000051,20000600,1376172245620000051,1376172423620000600,0.75,2
20000520,20000649,1376174336620000520,1376174331620000649,2.47,5
20000077,20000640,1376178806620000077,1376178774620000640,3.0,2
20000105,20000167,1376177464620000105,1376177479620000167,3.77,0
20000120,20000483,1376181953620000120,1376181955620000483,4.25,2
20000431,20000463,1376192869620000431,1376192865620000463,3.02,4
20000011,20000239,1376196706620000011,1376196746620000239,1.0,5
20000089,20000108,1376200365620000089,1376200352620000108,4.0,2
20000305,20000648,1376209062620000305,1376208943620000648,3.18,1
20000648,20000680,1376208943620000648,1376208929620000680,4.52,1
20000680,20000900,1376208929620000680,1376208896620000900,3.76,3
20000190,20000435,1376217912620000190,1376217885620000435,4.07,3
20000190,20000548,1376220973620000190,1376221052620000548,3.1,4
20000561,20000596,1376228322620000561,1376228327620000596,4.63,5
20000281,20000309,1376236835620000281,1376236818620000309,4.07,2
20000243,20000482,1376236139620000243,1376236172620000482,2.0,3
20000452,20000596,1376240752620000452,1376240747620000596,0.75,5
20000272,20000483,1376246066620000272,1376246056620000483,4.07,5
20000271,20000419,1376250628620000271,1376250640620000419,2.51,3
20000271,20000621,1376247719620000271,1376247699620000621,1.0,5
20000308,20000473,1376252573620000308,1376252584620000473,2.51,4
20000409,20000616,1376254596620000409,1376253802620000616,3.18,1
20000233,20000517,1376257852620000233,1376258396620000517,4.82,4
20000233,20000325,1376259285620000233,1376259225620000325,4.82,0
20000108,20000140,1376258912620000108,1376258900620000140,2.47,3
20000483,20000648,1376259383620000483,1376259373620000648,4.82,5
20000419,20000653,1376277656620000419,1376277639620000653,2.0,2
20000364,20000435,1376289969620000364,1376289968620000435,3.18,1
20000094,20000129,1376294140620000094,1376294077620000129,4.63,3
20000009,20000229,1376295193620000009,1376295191620000229,4.82,2
20000222,20000625,1376314614620000222,1376314677620000625,3.9,3
20000281,20000658,1376316012620000281,1376316023620000658,3.9,4
20000151,20000314,1376321539620000151,1376321782620000314,3.18,3
20000222,20000452,1376322757620000222,1376322852620000452,4.25,5
20000057,20000308,1376325474620000057,1376325613620000308,1.51,4
20000021,20000900,1376333122620000021,1376333103620000900,0.0,4
20000424,20000483,1376333806620000424,1376333924620000483,4.0,2
20000256,20000305,1376331608620000256,1376331597620000305,4.0,4
20000180,20000380,1376331750620000180,1376331781620000380,2.47,1
20000159,20000410,1376332808620000159,1376332823620000410,4.28,0
20000154,20000492,1376335375620000154,1376335463620000492,3.9,2
20000492,20000543,1376335463620000492,1376335437620000543,0.75,4
20000153,20000483,1376334700620000153,1376334689620000483,4.07,4
20000343,20000577,1376334200620000343,1376334233620000577,4.25,3
20000004,20000037,1376340162620000004,1376340165620000037,4.25,3
20000042,20000594,1376339101620000042,1376339210620000594,2.14,4
20000295,20000448,1376340059620000295,1376340075620000448,3.18,1
20000254,20000663,1376343447620000254,1376343458620000663,3.18,4
20000039,20000653,1376341765620000039,1376341740620000653,2.51,5
20000022,20000624,1376345419620000022,1376345420620000624,3.9,1
20000395,20000554,1376346754620000395,1376346920620000554,4.63,1
20000356,20000618,1376346133620000356,1376346104620000618,0.75,1
20000051,20000120,1376350013620000051,1376350017620000120,3.02,4
20000255,20000351,1376351722620000255,1376351254620000351,4.82,3
20000004,20000663,1376352945620000004,1376352717620000663,4.28,3
20000054,20000359,1376353680620000054,1376353691620000359,3.76,4
20000380,20000456,1376354828620000380,1376354863620000456,1.0,5
20000120,20000380,1376356386620000120,1376356373620000380,4.52,2
20000051,20000054,1376356867620000051,1376356878620000054,4.6,4
20000213,20000460,1376377288620000213,1376377288620000460,2.47,0
20000242,20000440,1376381708620000242,1376381677620000440,3.9,1
20000022,20000226,1376383005620000022,1376383064620000226,3.76,1
20000409,20000904,1376384580620000409,1376384583620000904,3.76,3
20000342,20000648,1376405379620000342,1376404987620000648,3.77,2
20000560,20000681,1376406207620000560,1376406248620000681,1.0,4
20000054,20000663,1376411570620000054,1376411584620000663,4.82,1
20000128,20000410,1376410063620000128,1376410158620000410,4.28,5
20000273,20000658,1376415602620000273,1376415555620000658,2.51,2
20000054,20000598,1376419914620000054,1376419924620000598,3.76,5
20000013,20000017,1376421414620000013,1376421444620000017,3.77,0
20000107,20000481,1376423413620000107,1376423409620000481,1.0,4
20000161,20000611,1376422760620000161,1376422763620000611,3.76,3
20000273,20000367,1376421295620000273,1376421306620000367,1.51,4
20000002,20000450,1376424929620000002,1376425062620000450,4.52,2
20000398,20000424,1376426934620000398,1376426876620000424,3.76,2
20000473,20000541,1376424351620000473,1376424378620000541,3.77,3
20000037,20000668,1376432154620000037,1376432134620000668,2.14,5
20000161,20000328,1376442684620000161,1376442679620000328,4.0,5
20000006,20000231,1376447983620000006,1376447981620000231,4.0,2
20000074,20000360,1376473040620000074,1376473201620000360,3.36,4
20000184,20000305,1376476352620000184,1376476326620000305,3.76,4
20000224,20000693,1376475827620000224,1376475633620000693,3.18,1
20000041,20000114,1376486807620000041,1376486907620000114,1.25,5
20000085,20000187,1376490138620000085,1376490148620000187,4.25,5
20000178,20000443,1376491365620000178,1376491381620000443,4.27,1
20000523,20000546,1376498722620000523,1376498741620000546,2.14,4
20000314,20000320,1376498319620000314,1376498335620000320,4.0,1
20000554,20000651,1376505926620000554,1376505922620000651,4.63,4
20000039,20000295,1376510622620000039,1376510529620000295,2.14,3
20000042,20000901,1376510829620000042,1376510818620000901,3.36,4
20000465,20000901,1376510787620000465,1376510818620000901,4.0,1
20000031,20000616,1376511148620000031,1376511148620000616,2.14,0
20000307,20000393,1376509468620000307,1376510882620000393,4.25,4
20000561,20000663,1376515729620000561,1376515671620000663,3.36,2
20000008,20000387,1376514583620000008,1376514631620000387,3.62,3
20000387,20000651,1376514631620000387,1376514626620000651,3.1,5
20000309,20000488,1376523400620000309,1376523283620000488,3.76,3
20000005,20000249,1376526868620000005,1376526880620000249,4.63,3
20000051,20000492,1376527037620000051,1376526982620000492,4.6,5
20000140,20000492,1376526954620000140,1376526982620000492,4.82,2
